-1-
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;

-25-
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;
	



-6-
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;

-16-
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;

-26-
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;	
8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;	
8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;




-7-
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	

-17-
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	

-27-
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;

-37-
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;
11;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;

-47-
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;
7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;12;




-8-
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	

-18-
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;	
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;

-28-
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;	


